price,status,city,size,equipped,pricePerSquareMeter,cityShort,count,cityCat,capital,population,year,month,numOfRooms
339000,0,Sarajevo - Centar,76,2,4460.53,Sarajevo,392,Sarajevo,primary,275524,2022,10,3
375000,0,Sarajevo - Centar,84,0,4464.29,Sarajevo,392,Sarajevo,primary,275524,2022,12,4
197164,1,Banja Luka,44,0,4481,Banja Luka,421,Big Cities,admin,185042,2022,12,2
480000,0,Sarajevo - Centar,107,2,4485.98,Sarajevo,392,Sarajevo,primary,275524,2021,2,4
359000,0,Sarajevo - Centar,80,0,4487.5,Sarajevo,392,Sarajevo,primary,275524,2022,11,3
285000,0,Sarajevo - Centar,63.5,1,4488.19,Sarajevo,392,Sarajevo,primary,275524,2022,12,3
463000,0,Sarajevo - Centar,103,0,4495.15,Sarajevo,392,Sarajevo,primary,275524,2022,6,5
194131,1,Tuzla,43.15,0,4498.98,Tuzla,199,Big Cities,minor,110979,2022,10,2
228864,1,Tuzla,50.87,0,4499,Tuzla,199,Big Cities,minor,110979,2022,10,3
450000,0,Stari Grad,100,0,4500,Sarajevo,131,Sarajevo,primary,275524,2022,9,4
180000,0,Banja Luka,40,1,4500,Banja Luka,421,Big Cities,admin,185042,2022,12,2
450000,0,Stari Grad,100,0,4500,Sarajevo,131,Sarajevo,primary,275524,2022,2,4
267075,1,Novo Sarajevo,59.35,0,4500,Sarajevo,248,Sarajevo,primary,275524,2022,11,2
432000,0,Sarajevo - Centar,96,2,4500,Sarajevo,392,Sarajevo,primary,275524,2022,12,4
360000,0,Novo Sarajevo,80,1,4500,Sarajevo,248,Sarajevo,primary,275524,2022,8,3
360000,0,Sarajevo - Centar,80,2,4500,Sarajevo,392,Sarajevo,primary,275524,2022,10,3
225000,0,Sarajevo - Centar,50,0,4500,Sarajevo,392,Sarajevo,primary,275524,2022,11,2
267075,1,Novo Sarajevo,59.35,0,4500,Sarajevo,248,Sarajevo,primary,275524,2021,1,2
461475,1,Novo Sarajevo,102.55,0,4500,Sarajevo,248,Sarajevo,primary,275524,2021,1,4
882000,1,Novo Sarajevo,196,0,4500,Sarajevo,248,Sarajevo,primary,275524,2022,4,4
225000,0,Sarajevo - Centar,50,0,4500,Sarajevo,392,Sarajevo,primary,275524,2022,10,2
202500,0,Banja Luka,45,0,4500,Banja Luka,421,Big Cities,admin,185042,2022,10,1
364590,1,Banja Luka,81,0,4501.11,Banja Luka,421,Big Cities,admin,185042,2022,12,3
432600,0,Sarajevo - Centar,96,2,4506.25,Sarajevo,392,Sarajevo,primary,275524,2022,12,4
275000,0,Sarajevo - Centar,61,0,4508.2,Sarajevo,392,Sarajevo,primary,275524,2022,12,2
275000,0,Stari Grad,61,0,4508.2,Sarajevo,131,Sarajevo,primary,275524,2022,12,1
275000,1,Novo Sarajevo,61,0,4508.2,Sarajevo,248,Sarajevo,primary,275524,2022,7,2
306558,1,Banja Luka,68,0,4508.21,Banja Luka,421,Big Cities,admin,185042,2022,11,3
248000,0,Sarajevo - Centar,55,2,4509.09,Sarajevo,392,Sarajevo,primary,275524,2022,12,3
325000,0,Sarajevo - Centar,72,2,4513.89,Sarajevo,392,Sarajevo,primary,275524,2019,1,2
279900,0,Ilidza,62,2,4514.52,Ilidza,224,Big Cities,minor,66730,2022,11,2
429000,1,Novo Sarajevo,95,0,4515.79,Sarajevo,248,Sarajevo,primary,275524,2022,5,3
420000,0,Sarajevo - Centar,93,0,4516.13,Sarajevo,392,Sarajevo,primary,275524,2022,10,4
375000,0,Sarajevo - Centar,83,0,4518.07,Sarajevo,392,Sarajevo,primary,275524,2021,12,3
235000,0,"Sarajevo, Novi Grad",52,2,4519.23,Sarajevo,291,Sarajevo,primary,275524,2022,8,2
235000,0,"Sarajevo, Novi Grad",52,2,4519.23,Sarajevo,291,Sarajevo,primary,275524,2022,10,2
330000,0,Sarajevo - Centar,73,2,4520.55,Sarajevo,392,Sarajevo,primary,275524,2022,11,3
307530,1,Banja Luka,68,0,4522.5,Banja Luka,421,Big Cities,admin,185042,2022,11,3
430000,0,Neum,95,2,4526.32,Neum,4,Others,minor,4653,2021,7,3
307935,1,Banja Luka,68,0,4528.46,Banja Luka,421,Big Cities,admin,185042,2022,1,3
226485,1,Banja Luka,50,0,4529.7,Banja Luka,421,Big Cities,admin,185042,2022,12,2
299000,0,Sarajevo - Centar,66,2,4530.3,Sarajevo,392,Sarajevo,primary,275524,2022,10,2
299000,0,Sarajevo - Centar,66,2,4530.3,Sarajevo,392,Sarajevo,primary,275524,2022,10,2
299000,0,Sarajevo - Centar,66,2,4530.3,Sarajevo,392,Sarajevo,primary,275524,2022,10,2
299000,0,Sarajevo - Centar,66,2,4530.3,Sarajevo,392,Sarajevo,primary,275524,2022,12,2
299000,0,Sarajevo - Centar,66,2,4530.3,Sarajevo,392,Sarajevo,primary,275524,2022,11,2
435000,0,Sarajevo - Centar,96,0,4531.25,Sarajevo,392,Sarajevo,primary,275524,2022,9,4
209000,0,Ilidza,46,2,4543.48,Ilidza,224,Big Cities,minor,66730,2022,11,2
350000,0,Novo Sarajevo,77,1,4545.45,Sarajevo,248,Sarajevo,primary,275524,2022,12,3
164309,1,Tuzla,36.12,0,4548.98,Tuzla,199,Big Cities,minor,110979,2022,10,1
193800,1,Banja Luka,42.6,0,4549.3,Banja Luka,421,Big Cities,admin,185042,2022,12,2
359450,0,Novo Sarajevo,79,2,4550,Sarajevo,248,Sarajevo,primary,275524,2022,12,2
470000,1,Ilidza,103,2,4563.11,Ilidza,224,Big Cities,minor,66730,2022,11,5
420000,0,Sarajevo - Centar,92,2,4565.22,Sarajevo,392,Sarajevo,primary,275524,2022,7,4
350000,0,Ilidza,76.63,2,4567.4,Ilidza,224,Big Cities,minor,66730,2022,7,2
328947,1,Ilidza,71.82,0,4580.16,Ilidza,224,Big Cities,minor,66730,2022,8,2
375590,0,Banja Luka,82,0,4580.37,Banja Luka,421,Big Cities,admin,185042,2022,7,3
550000,0,Sarajevo - Centar,120,0,4583.33,Sarajevo,392,Sarajevo,primary,275524,2020,5,4
220000,0,Stari Grad,48,2,4583.33,Sarajevo,131,Sarajevo,primary,275524,2022,6,3
499900,0,Sarajevo - Centar,109,0,4586.24,Sarajevo,392,Sarajevo,primary,275524,2022,8,4
400000,0,Stari Grad,87,2,4597.7,Sarajevo,131,Sarajevo,primary,275524,2022,7,2
225534,1,Tuzla,49.04,0,4598.98,Tuzla,199,Big Cities,minor,110979,2022,10,2
226822,1,Tuzla,49.32,0,4598.99,Tuzla,199,Big Cities,minor,110979,2022,10,2
140775,1,Tuzla,30.61,0,4598.99,Tuzla,199,Big Cities,minor,110979,2022,10,1
200378,1,Tuzla,43.57,0,4598.99,Tuzla,199,Big Cities,minor,110979,2022,10,2
372692,1,Banja Luka,81.02,0,4600,Banja Luka,421,Big Cities,admin,185042,2022,12,3
315560,1,Banja Luka,68.6,0,4600,Banja Luka,421,Big Cities,admin,185042,2022,12,3
290000,0,Sarajevo - Centar,63,2,4603.17,Sarajevo,392,Sarajevo,primary,275524,2022,11,2
350000,0,Ilidza,76,2,4605.26,Ilidza,224,Big Cities,minor,66730,2022,8,3
350000,0,Ilidza,76,2,4605.26,Ilidza,224,Big Cities,minor,66730,2022,8,3
189000,0,Sarajevo - Centar,41,0,4609.76,Sarajevo,392,Sarajevo,primary,275524,2022,3,2
369000,0,Sarajevo - Centar,80,0,4612.5,Sarajevo,392,Sarajevo,primary,275524,2022,10,3
240000,0,Stari Grad,52,2,4615.38,Sarajevo,131,Sarajevo,primary,275524,2022,8,2
411540,1,Banja Luka,89,0,4624.04,Banja Luka,421,Big Cities,admin,185042,2022,2,2
380000,0,Stari Grad,82,1,4634.15,Sarajevo,131,Sarajevo,primary,275524,2022,7,3
538000,0,Sarajevo - Centar,116,0,4637.93,Sarajevo,392,Sarajevo,primary,275524,2021,12,5
195000,1,Banja Luka,42,0,4642.86,Banja Luka,421,Big Cities,admin,185042,2022,10,1
279000,1,Novo Sarajevo,60,1,4650,Sarajevo,248,Sarajevo,primary,275524,2022,6,2
200000,0,Stari Grad,43,1,4651.16,Sarajevo,131,Sarajevo,primary,275524,2022,3,2
350000,0,Novo Sarajevo,75,2,4666.67,Sarajevo,248,Sarajevo,primary,275524,2022,11,4
239300,1,Ilidza,51.25,2,4669.27,Ilidza,224,Big Cities,minor,66730,2022,11,2
397000,0,Novo Sarajevo,85,2,4670.59,Sarajevo,248,Sarajevo,primary,275524,2022,12,3
500000,0,Sarajevo - Centar,107,2,4672.9,Sarajevo,392,Sarajevo,primary,275524,2021,2,4
672984,1,Novo Sarajevo,144,0,4673.5,Sarajevo,248,Sarajevo,primary,275524,2019,11,5
710892,1,Novo Sarajevo,152,0,4676.92,Sarajevo,248,Sarajevo,primary,275524,2019,11,5
225000,0,Sarajevo - Centar,48,0,4687.5,Sarajevo,392,Sarajevo,primary,275524,2022,7,2
380000,0,Sarajevo - Centar,81,2,4691.36,Sarajevo,392,Sarajevo,primary,275524,2022,10,3
272600,1,Banja Luka,58,0,4700,Banja Luka,421,Big Cities,admin,185042,2022,11,3
206800,1,Banja Luka,44,0,4700,Banja Luka,421,Big Cities,admin,185042,2022,8,2
371500,0,Sarajevo - Centar,79,2,4702.53,Sarajevo,392,Sarajevo,primary,275524,2022,12,3
160000,0,Ilidza,34,2,4705.88,Ilidza,224,Big Cities,minor,66730,2022,12,2
307000,1,Sarajevo - Centar,65.2,0,4708.59,Sarajevo,392,Sarajevo,primary,275524,2021,5,2
325000,0,Novo Sarajevo,69,0,4710.14,Sarajevo,248,Sarajevo,primary,275524,2022,12,3
250000,1,Tuzla,53,0,4716.98,Tuzla,199,Big Cities,minor,110979,2022,11,2
340000,0,Banja Luka,72,1,4722.22,Banja Luka,421,Big Cities,admin,185042,2022,12,2
345000,0,Sarajevo - Centar,73,2,4726.03,Sarajevo,392,Sarajevo,primary,275524,2022,2,3
345000,0,Sarajevo - Centar,73,0,4726.03,Sarajevo,392,Sarajevo,primary,275524,2022,12,3
260000,1,"Sarajevo, Novi Grad",55,2,4727.27,Sarajevo,291,Sarajevo,primary,275524,2022,11,3
700000,0,Sarajevo - Centar,148,1,4729.73,Sarajevo,392,Sarajevo,primary,275524,2022,11,5
475000,0,Sarajevo - Centar,100,0,4750,Sarajevo,392,Sarajevo,primary,275524,2022,10,4
390000,0,Stari Grad,82,0,4756.1,Sarajevo,131,Sarajevo,primary,275524,2021,3,3
195000,0,Sarajevo - Centar,41,2,4756.1,Sarajevo,392,Sarajevo,primary,275524,2022,10,2
325000,0,Novo Sarajevo,68,0,4779.41,Sarajevo,248,Sarajevo,primary,275524,2022,11,3
349000,0,Sarajevo - Centar,73,1,4780.82,Sarajevo,392,Sarajevo,primary,275524,2022,10,3
330000,0,Sarajevo - Centar,69,2,4782.61,Sarajevo,392,Sarajevo,primary,275524,2022,11,2
187000,0,Sarajevo - Centar,39,2,4794.87,Sarajevo,392,Sarajevo,primary,275524,2022,12,2
300000,0,Stari Grad,62.4,2,4807.69,Sarajevo,131,Sarajevo,primary,275524,2022,7,2
250000,1,Ilidza,52,2,4807.69,Ilidza,224,Big Cities,minor,66730,2022,3,2
297000,1,Sarajevo - Centar,61.75,0,4809.72,Sarajevo,392,Sarajevo,primary,275524,2021,5,2
385000,0,Tuzla,80,1,4812.5,Tuzla,199,Big Cities,minor,110979,2022,5,3
400000,0,Sarajevo - Centar,83,1,4819.28,Sarajevo,392,Sarajevo,primary,275524,2022,11,3
435000,0,Sarajevo - Centar,90,0,4833.33,Sarajevo,392,Sarajevo,primary,275524,2022,5,3
300000,0,Sarajevo - Centar,62,1,4838.71,Sarajevo,392,Sarajevo,primary,275524,2022,12,2
300000,0,Sarajevo - Centar,62,1,4838.71,Sarajevo,392,Sarajevo,primary,275524,2022,12,2
470000,1,Novo Sarajevo,97,0,4845.36,Sarajevo,248,Sarajevo,primary,275524,2022,7,4
239000,0,Novo Sarajevo,49,1,4877.55,Sarajevo,248,Sarajevo,primary,275524,2022,12,3
156128,1,Sarajevo - Centar,32,0,4879,Sarajevo,392,Sarajevo,primary,275524,2022,4,2
302500,0,Zenica,62,2,4879.03,Zenica,70,Big Cities,minor,110663,2022,8,3
402000,0,Stari Grad,82,1,4902.44,Sarajevo,131,Sarajevo,primary,275524,2021,3,3
300000,1,Novo Sarajevo,61,1,4918.03,Sarajevo,248,Sarajevo,primary,275524,2022,9,2
479000,0,Novo Sarajevo,97,0,4938.14,Sarajevo,248,Sarajevo,primary,275524,2022,9,4
396000,0,Banja Luka,80,1,4950,Banja Luka,421,Big Cities,admin,185042,2022,4,3
570000,1,Stari Grad,115,2,4956.52,Sarajevo,131,Sarajevo,primary,275524,2020,8,4
546000,0,Stari Grad,110,2,4963.64,Sarajevo,131,Sarajevo,primary,275524,2020,8,3
399990,0,"Sarajevo, Novi Grad",80.52,2,4967.59,Sarajevo,291,Sarajevo,primary,275524,2022,11,3
235712,1,"Sarajevo, Novi Grad",47.37,0,4975.98,Sarajevo,291,Sarajevo,primary,275524,2022,8,1
299000,0,Stari Grad,60,1,4983.33,Sarajevo,131,Sarajevo,primary,275524,2022,12,3
399000,0,Sarajevo - Centar,80,2,4987.5,Sarajevo,392,Sarajevo,primary,275524,2022,10,3
419000,0,Sarajevo - Centar,84,2,4988.1,Sarajevo,392,Sarajevo,primary,275524,2022,10,4
299900,1,Novo Sarajevo,60,1,4998.33,Sarajevo,248,Sarajevo,primary,275524,2022,12,2
420000,0,Sarajevo - Centar,84,1,5000,Sarajevo,392,Sarajevo,primary,275524,2022,8,3
485000,0,Sarajevo - Centar,97,0,5000,Sarajevo,392,Sarajevo,primary,275524,2022,9,3
150000,1,Banja Luka,30,2,5000,Banja Luka,421,Big Cities,admin,185042,2022,12,1
290000,1,Banja Luka,58,0,5000,Banja Luka,421,Big Cities,admin,185042,2022,12,3
485000,1,Novo Sarajevo,97,1,5000,Sarajevo,248,Sarajevo,primary,275524,2022,12,4
270000,0,Sarajevo - Centar,54,2,5000,Sarajevo,392,Sarajevo,primary,275524,2022,8,2
417500,1,Novo Sarajevo,83.5,2,5000,Sarajevo,248,Sarajevo,primary,275524,2022,3,3
417500,1,Novo Sarajevo,83.5,2,5000,Sarajevo,248,Sarajevo,primary,275524,2022,11,3
417500,1,Novo Sarajevo,83.5,2,5000,Sarajevo,248,Sarajevo,primary,275524,2022,3,3
250000,1,Sarajevo - Centar,50,2,5000,Sarajevo,392,Sarajevo,primary,275524,2022,8,2
140000,1,Novo Sarajevo,27.98,2,5003.57,Sarajevo,248,Sarajevo,primary,275524,2022,11,2
391000,1,Sarajevo - Centar,78,0,5012.82,Sarajevo,392,Sarajevo,primary,275524,2022,4,3
417500,0,Novo Sarajevo,83,2,5030.12,Sarajevo,248,Sarajevo,primary,275524,2022,11,3
417500,0,Novo Sarajevo,83,2,5030.12,Sarajevo,248,Sarajevo,primary,275524,2022,3,3
184250,0,"Sarajevo, Novi Grad",36.5,2,5047.95,Sarajevo,291,Sarajevo,primary,275524,2022,8,1
340000,0,Sarajevo - Centar,67,2,5074.63,Sarajevo,392,Sarajevo,primary,275524,2022,11,3
259000,1,Banja Luka,51,0,5078.43,Banja Luka,421,Big Cities,admin,185042,2022,3,1
376000,0,Stari Grad,74,1,5081.08,Sarajevo,131,Sarajevo,primary,275524,2021,11,3
412000,0,Sarajevo - Centar,81,1,5086.42,Sarajevo,392,Sarajevo,primary,275524,2022,12,3
359550,1,Novo Sarajevo,70.5,0,5100,Sarajevo,248,Sarajevo,primary,275524,2022,10,3
500000,0,Stari Grad,98,1,5102.04,Sarajevo,131,Sarajevo,primary,275524,2020,10,4
430000,0,Sarajevo - Centar,84,2,5119.05,Sarajevo,392,Sarajevo,primary,275524,2022,10,3
499000,0,Sarajevo - Centar,97,2,5144.33,Sarajevo,392,Sarajevo,primary,275524,2022,8,3
350000,0,Stari Grad,68,0,5147.06,Sarajevo,131,Sarajevo,primary,275524,2022,8,3
350000,0,Stari Grad,68,0,5147.06,Sarajevo,131,Sarajevo,primary,275524,2021,12,3
345000,0,Stari Grad,67,0,5149.25,Sarajevo,131,Sarajevo,primary,275524,2021,12,3
628300,0,Sarajevo - Centar,122,1,5150,Sarajevo,392,Sarajevo,primary,275524,2022,12,4
570000,0,Stari Grad,110,2,5181.82,Sarajevo,131,Sarajevo,primary,275524,2020,1,3
325000,1,Novo Sarajevo,62.66,0,5186.72,Sarajevo,248,Sarajevo,primary,275524,2022,9,2
545000,0,Stari Grad,105,2,5190.48,Sarajevo,131,Sarajevo,primary,275524,2022,11,2
265000,0,Sarajevo - Centar,51,2,5196.08,Sarajevo,392,Sarajevo,primary,275524,2021,9,2
431548,1,Sarajevo - Centar,83,0,5199.37,Sarajevo,392,Sarajevo,primary,275524,2022,4,3
759200,1,Novo Sarajevo,146,0,5200,Sarajevo,248,Sarajevo,primary,275524,2022,12,4
332800,0,Sarajevo - Centar,64,0,5200,Sarajevo,392,Sarajevo,primary,275524,2021,8,3
650000,0,Sarajevo - Centar,125,2,5200,Sarajevo,392,Sarajevo,primary,275524,2022,11,4
375960,1,Novo Sarajevo,72.3,0,5200,Sarajevo,248,Sarajevo,primary,275524,2022,10,3
377000,1,Novo Sarajevo,72.5,0,5200,Sarajevo,248,Sarajevo,primary,275524,2022,10,3
295360,1,Novo Sarajevo,56.8,0,5200,Sarajevo,248,Sarajevo,primary,275524,2022,10,3
250000,0,Stari Grad,48,2,5208.33,Sarajevo,131,Sarajevo,primary,275524,2022,11,2
329000,0,Sarajevo - Centar,63,2,5222.22,Sarajevo,392,Sarajevo,primary,275524,2022,12,2
329000,0,Sarajevo - Centar,63,2,5222.22,Sarajevo,392,Sarajevo,primary,275524,2022,9,2
350000,0,Sarajevo - Centar,67,0,5223.88,Sarajevo,392,Sarajevo,primary,275524,2022,9,3
450000,0,Stari Grad,86,2,5232.56,Sarajevo,131,Sarajevo,primary,275524,2020,11,4
199000,0,Sarajevo - Centar,38,0,5236.84,Sarajevo,392,Sarajevo,primary,275524,2021,8,3
320000,1,Novo Sarajevo,61,1,5245.9,Sarajevo,248,Sarajevo,primary,275524,2022,11,2
320000,1,Novo Sarajevo,61,1,5245.9,Sarajevo,248,Sarajevo,primary,275524,2022,9,2
380000,0,Sarajevo - Centar,72,0,5277.78,Sarajevo,392,Sarajevo,primary,275524,2021,7,2
380000,0,Sarajevo - Centar,72,0,5277.78,Sarajevo,392,Sarajevo,primary,275524,2022,5,3
359500,0,"Sarajevo, Novi Grad",68,2,5286.76,Sarajevo,291,Sarajevo,primary,275524,2022,10,3
435000,0,Sarajevo - Centar,82,0,5304.88,Sarajevo,392,Sarajevo,primary,275524,2021,9,3
335000,1,Sarajevo - Centar,63,2,5317.46,Sarajevo,392,Sarajevo,primary,275524,2022,8,3
335000,0,Sarajevo - Centar,63,2,5317.46,Sarajevo,392,Sarajevo,primary,275524,2022,10,3
335000,0,Sarajevo - Centar,63,2,5317.46,Sarajevo,392,Sarajevo,primary,275524,2022,6,3
293650,1,Banja Luka,55,0,5339.09,Banja Luka,421,Big Cities,admin,185042,2022,10,4
230000,1,Stari Grad,43,0,5348.84,Sarajevo,131,Sarajevo,primary,275524,2022,7,2
600000,0,Stari Grad,112,2,5357.14,Sarajevo,131,Sarajevo,primary,275524,2020,5,4
487500,0,Banja Luka,91,2,5357.14,Banja Luka,421,Big Cities,admin,185042,2022,11,4
280000,0,Prijedor,52.2,2,5363.98,Prijedor,19,Others,minor,89397,2022,11,2
350000,0,Stari Grad,65,2,5384.62,Sarajevo,131,Sarajevo,primary,275524,2022,4,2
280000,0,"Sarajevo, Novi Grad",52,2,5384.62,Sarajevo,291,Sarajevo,primary,275524,2022,12,3
340000,0,Trebinje,63,0,5396.83,Trebinje,16,Others,minor,29198,2022,12,2
465000,0,Stari Grad,86,2,5406.98,Sarajevo,131,Sarajevo,primary,275524,2022,12,3
395000,0,Sarajevo - Centar,73,2,5410.96,Sarajevo,392,Sarajevo,primary,275524,2022,5,3
195000,1,Novo Sarajevo,36,0,5416.67,Sarajevo,248,Sarajevo,primary,275524,2022,11,1
750000,0,Stari Grad,138,2,5434.78,Sarajevo,131,Sarajevo,primary,275524,2021,5,5
600000,0,Stari Grad,110,2,5454.55,Sarajevo,131,Sarajevo,primary,275524,2021,7,3
219000,0,Sarajevo - Centar,40,2,5475,Sarajevo,392,Sarajevo,primary,275524,2022,4,2
340000,0,Sarajevo - Centar,62,2,5483.87,Sarajevo,392,Sarajevo,primary,275524,2022,8,3
390000,0,Stari Grad,71,0,5492.96,Sarajevo,131,Sarajevo,primary,275524,2022,4,4
259000,1,Sarajevo - Centar,47,2,5510.64,Sarajevo,392,Sarajevo,primary,275524,2022,12,2
750000,0,Stari Grad,136,2,5514.71,Sarajevo,131,Sarajevo,primary,275524,2022,4,4
700000,0,Stari Grad,126,2,5555.56,Sarajevo,131,Sarajevo,primary,275524,2020,11,5
434500,0,Sarajevo - Centar,78,0,5570.51,Sarajevo,392,Sarajevo,primary,275524,2016,10,3
329000,0,Sarajevo - Centar,59,2,5576.27,Sarajevo,392,Sarajevo,primary,275524,2022,8,2
565000,0,Stari Grad,101,0,5594.06,Sarajevo,131,Sarajevo,primary,275524,2019,4,3
235000,1,Banja Luka,42,2,5595.24,Banja Luka,421,Big Cities,admin,185042,2022,11,2
235000,1,Banja Luka,42,2,5595.24,Banja Luka,421,Big Cities,admin,185042,2022,11,2
420000,0,Sarajevo - Centar,75,2,5600,Sarajevo,392,Sarajevo,primary,275524,2022,11,3
545000,1,Novo Sarajevo,97,0,5618.56,Sarajevo,248,Sarajevo,primary,275524,2022,8,4
440000,0,Sarajevo - Centar,78,2,5641.03,Sarajevo,392,Sarajevo,primary,275524,2022,11,3
429000,0,Sarajevo - Centar,76,0,5644.74,Sarajevo,392,Sarajevo,primary,275524,2022,12,4
259000,0,"Sarajevo, Novi Grad",45,0,5755.56,Sarajevo,291,Sarajevo,primary,275524,2022,11,2
390000,1,Sarajevo - Centar,67,2,5820.9,Sarajevo,392,Sarajevo,primary,275524,2022,7,3
350000,1,Sarajevo - Centar,60,2,5833.33,Sarajevo,392,Sarajevo,primary,275524,2022,11,3
650000,0,Sarajevo - Centar,109.32,1,5945.85,Sarajevo,392,Sarajevo,primary,275524,2021,12,5
940000,1,Tuzla,158,0,5949.37,Tuzla,199,Big Cities,minor,110979,2022,4,5
500000,0,Sarajevo - Centar,83,0,6024.1,Sarajevo,392,Sarajevo,primary,275524,2017,11,4
318000,1,Tuzla,52.5,0,6057.14,Tuzla,199,Big Cities,minor,110979,2022,1,2
413000,1,Tuzla,67.35,0,6132.15,Tuzla,199,Big Cities,minor,110979,2021,11,3
449000,0,Sarajevo - Centar,73,0,6150.68,Sarajevo,392,Sarajevo,primary,275524,2022,5,3
178000,1,Tuzla,28.8,0,6180.56,Tuzla,199,Big Cities,minor,110979,2022,10,1
393000,1,Banja Luka,63,2,6238.1,Banja Luka,421,Big Cities,admin,185042,2022,7,3
350000,0,Stari Grad,56,2,6250,Sarajevo,131,Sarajevo,primary,275524,2022,12,3
810000,0,Sarajevo - Centar,128,2,6328.12,Sarajevo,392,Sarajevo,primary,275524,2022,11,5
600000,0,Sarajevo - Centar,94,2,6382.98,Sarajevo,392,Sarajevo,primary,275524,2022,12,3
160000,0,Sarajevo - Centar,25,2,6400,Sarajevo,392,Sarajevo,primary,275524,2022,12,1
750000,0,Sarajevo - Centar,117,0,6410.26,Sarajevo,392,Sarajevo,primary,275524,2022,8,3
600000,0,Sarajevo - Centar,93,2,6451.61,Sarajevo,392,Sarajevo,primary,275524,2022,11,3
525395,1,Sarajevo - Centar,80.83,0,6500,Sarajevo,392,Sarajevo,primary,275524,2022,2,3
525395,1,Sarajevo - Centar,80,0,6567.44,Sarajevo,392,Sarajevo,primary,275524,2022,9,3
567000,0,Sarajevo - Centar,85,2,6670.59,Sarajevo,392,Sarajevo,primary,275524,2022,6,3
279825,0,Banja Luka,41,2,6825,Banja Luka,421,Big Cities,admin,185042,2022,8,2
281400,1,Banja Luka,40,0,7035,Banja Luka,421,Big Cities,admin,185042,2022,10,4
900000,0,Sarajevo - Centar,126,2,7142.86,Sarajevo,392,Sarajevo,primary,275524,2022,11,3
391000,1,Sarajevo - Centar,53,0,7377.36,Sarajevo,392,Sarajevo,primary,275524,2022,4,2
992000,1,Sarajevo - Centar,124,0,8000,Sarajevo,392,Sarajevo,primary,275524,2022,5,4
352000,0,Sarajevo - Centar,44,1,8000,Sarajevo,392,Sarajevo,primary,275524,2022,7,1
750000,0,"Sarajevo, Novi Grad",64,2,11718.75,Sarajevo,291,Sarajevo,primary,275524,2022,9,4
670000,0,Stari Grad,51,2,13137.25,Sarajevo,131,Sarajevo,primary,275524,2022,11,2
255000,0,Sarajevo - Centar,75.48,0,3378.29,Sarajevo,392,Sarajevo,primary,275524,2022,11,3
172000,0,Lukavica,75.48,0,2278.69,Lukavica,74,Big Cities,minor,7785,2022,4,3
225000,0,Novo Sarajevo,99.65,2,2257.97,Sarajevo,248,Sarajevo,primary,275524,2022,11,4
230000,0,Ilidza,75.48,2,3047.08,Ilidza,224,Big Cities,minor,66730,2022,11,3
340000,0,Sarajevo - Centar,75.48,1,4504.39,Sarajevo,392,Sarajevo,primary,275524,2021,12,3
85000,0,Novo Sarajevo,45.77,1,1857.31,Sarajevo,248,Sarajevo,primary,275524,2022,10,1
205000,0,Tuzla,75.48,0,2715.88,Tuzla,199,Big Cities,minor,110979,2022,12,3
316000,0,Novo Sarajevo,75.48,1,4186.43,Sarajevo,248,Sarajevo,primary,275524,2022,12,3
275000,0,Novo Sarajevo,99.65,2,2759.74,Sarajevo,248,Sarajevo,primary,275524,2022,12,4
299000,0,Stari Grad,99.65,1,3000.59,Sarajevo,131,Sarajevo,primary,275524,2022,11,4
139900,0,Lukavica,75.48,2,1853.42,Lukavica,74,Big Cities,minor,7785,2022,12,3
265000,0,Sarajevo - Centar,55.19,2,4801.29,Sarajevo,392,Sarajevo,primary,275524,2022,10,2
240000,0,"Sarajevo, Novi Grad",99.65,0,2408.5,Sarajevo,291,Sarajevo,primary,275524,2022,9,4
900000,0,Sarajevo - Centar,75.48,0,11923.38,Sarajevo,392,Sarajevo,primary,275524,2022,11,3
440000,0,Sarajevo - Centar,99.65,1,4415.59,Sarajevo,392,Sarajevo,primary,275524,2022,5,4
240000,0,Novo Sarajevo,75.48,1,3179.57,Sarajevo,248,Sarajevo,primary,275524,2022,12,3
265000,0,Sarajevo - Centar,99.65,0,2659.39,Sarajevo,392,Sarajevo,primary,275524,2022,9,4
165000,0,"Sarajevo, Novi Grad",75.48,0,2185.95,Sarajevo,291,Sarajevo,primary,275524,2022,10,3
600000,0,Sarajevo - Centar,75.48,2,7948.92,Sarajevo,392,Sarajevo,primary,275524,2022,4,3
301000,0,Sarajevo - Centar,99.65,0,3020.66,Sarajevo,392,Sarajevo,primary,275524,2022,5,4
162900,0,Vogosca,55.19,1,2951.43,Vogosca,102,Big Cities,minor,26343,2022,12,2
219000,0,Novo Sarajevo,55.19,0,3967.86,Sarajevo,248,Sarajevo,primary,275524,2022,12,2
185000,0,Ilidza,75.48,2,2450.92,Ilidza,224,Big Cities,minor,66730,2022,12,3
176000,0,Ilidza,55.19,2,3188.78,Ilidza,224,Big Cities,minor,66730,2022,7,2
184107,1,"Sarajevo, Novi Grad",75.48,0,2439.09,Sarajevo,291,Sarajevo,primary,275524,2022,1,3
184107,1,"Sarajevo, Novi Grad",75.48,0,2439.09,Sarajevo,291,Sarajevo,primary,275524,2022,2,3
145000,0,Vogosca,75.48,1,1920.99,Vogosca,102,Big Cities,minor,26343,2022,7,3
137610,1,Ilidza,55.19,0,2493.23,Ilidza,224,Big Cities,minor,66730,2022,5,2
